Gene	trt1	trt2	trt3	ctl1	ctl2	ctl3
Zm00001eb129770	1695	1856	1411	1843	1115	1024
Zm00001eb129790	367	384	468	164	160	330
Zm00001eb129800	0	0	0	0	0	0
Zm00001eb129810	0	0	0	0	0	0
Zm00001eb129820	911	1059	1122	1872	1191	916
Zm00001eb129830	0	0	0	0	0	0
Zm00001eb129840	0	0	0	0	0	0
Zm00001eb129850	0	0	0	0	0	0
Zm00001eb129860	866	990	954	1119	856	1007
Zm00001eb129880	0	0	0	0	0	0
Zm00001eb129890	0	0	0	0	0	0
Zm00001eb129900	0	0	0	0	0	0
Zm00001eb129910	0	0	0	0	0	0
Zm00001eb129920	57	48	21	69	73	58
Zm00001eb129930	0	0	0	0	0	0
Zm00001eb129940	0	0	0	0	0	0
Zm00001eb129950	0	0	0	0	0	0
Zm00001eb129960	360	381	289	320	272	256
Zm00001eb129970	0	0	0	0	0	0
Zm00001eb129980	0	0	0	0	0	0
Zm00001eb130000	0	0	0	0	0	0
Zm00001eb130010	0	0	0	0	0	0
Zm00001eb130020	14	18	0	10	18	16
Zm00001eb130030	0	0	0	0	0	0
Zm00001eb130040	384	337	272	396	270	267
Zm00001eb130050	34	88	19	78	29	59
Zm00001eb130060	741	870	636	1630	1117	843
Zm00001eb130070	0	0	0	0	0	0
Zm00001eb130080	752	851	782	844	520	449
Zm00001eb130100	0	0	0	0	0	0
Zm00001eb130120	0	0	0	0	0	0
Zm00001eb130130	8	4	4	19	2	13
Zm00001eb130150	0	0	0	0	0	0
Zm00001eb130160	0	0	0	0	0	0
Zm00001eb130170	0	0	0	0	0	0
Zm00001eb130180	0	0	0	0	0	0
Zm00001eb130190	656	540	616	709	568	504
Zm00001eb130200	0	5	7	5	2	3
Zm00001eb130210	616	728	524	762	630	510
Zm00001eb130220	165	291	246	246	233	217
Zm00001eb130250	0	0	0	0	0	0
Zm00001eb130260	70	90	73	482	286	148
Zm00001eb130270	0	0	0	0	0	0
Zm00001eb130280	0	0	0	0	0	0
Zm00001eb130290	0	10	2	16	0	6
Zm00001eb130300	66	92	16	34	85	28
Zm00001eb130310	0	0	0	0	0	0
Zm00001eb130330	21	73	32	85	46	52
Zm00001eb130340	30	8	22	14	7	10
Zm00001eb130350	0	0	0	0	0	0
Zm00001eb130370	0	0	0	0	0	0
Zm00001eb130380	0	0	0	0	0	0
Zm00001eb130390	3	16	10	95	22	22
Zm00001eb130400	0	0	0	0	0	0
Zm00001eb130410	10	8	29	18	14	4
Zm00001eb130420	0	0	0	0	0	0
Zm00001eb130430	3	0	0	9	11	4
Zm00001eb130440	0	3	4	14	4	2
Zm00001eb130450	31	25	55	54	43	29
Zm00001eb130460	0	0	0	0	0	0
Zm00001eb130470	618	646	728	700	637	387
Zm00001eb130480	0	0	0	0	0	0
Zm00001eb130490	0	0	0	0	0	0
Zm00001eb130500	10	23	0	30	19	20
Zm00001eb130510	38	71	76	1728	1087	1065
Zm00001eb130520	47	27	31	151	133	144
Zm00001eb130530	0	0	0	0	0	0
Zm00001eb130540	0	0	0	0	0	0
Zm00001eb130550	0	0	0	0	0	0
Zm00001eb130560	0	0	0	0	0	0
Zm00001eb130570	0	0	0	0	0	0
Zm00001eb130580	59	33	17	128	71	54
Zm00001eb130590	0	0	0	0	0	0
Zm00001eb130600	929	1116	815	1494	911	857
Zm00001eb130610	17	19	0	38	11	18
Zm00001eb130620	1489	1644	1826	2857	2128	1978
Zm00001eb130630	0	0	0	0	0	0
Zm00001eb130640	6129	5756	3852	6836	4638	2885
Zm00001eb130650	263	242	136	170	103	107
Zm00001eb130660	0	0	0	0	2	0
Zm00001eb130670	0	0	0	0	0	0
Zm00001eb130680	0	0	0	2	0	0
Zm00001eb130690	717	996	841	889	826	830
Zm00001eb130700	0	0	0	0	0	0
Zm00001eb130710	0	0	0	0	0	0
Zm00001eb130720	0	0	0	0	0	0
Zm00001eb130730	0	0	0	0	0	0
Zm00001eb130740	12	2	24	572	350	417
Zm00001eb130750	0	3	0	26	8	15
Zm00001eb130760	389	552	381	812	526	379
Zm00001eb130770	0	0	0	2	0	0
Zm00001eb130780	0	0	0	0	0	0
Zm00001eb130790	48	15	19	27	16	19
Zm00001eb130810	700	567	687	771	634	579
Zm00001eb130820	848	927	890	889	548	549
Zm00001eb130830	846	671	544	726	478	397
Zm00001eb130840	1	7	7	4	8	10
Zm00001eb130850	0	2	11	2	0	9
Zm00001eb130860	154	133	100	168	153	98
Zm00001eb130870	0	0	0	0	0	0
Zm00001eb130880	0	0	0	0	0	0
Zm00001eb130890	0	18	19	21	23	0
Zm00001eb130910	0	0	0	0	0	0
Zm00001eb130920	0	0	0	0	0	0
Zm00001eb130930	0	0	0	0	0	0
Zm00001eb130940	52	166	73	108	117	135
Zm00001eb130980	0	0	0	0	0	0
Zm00001eb130990	0	0	0	0	0	0
Zm00001eb131000	967	1406	738	1126	1058	1047
Zm00001eb131010	0	0	0	0	0	0
Zm00001eb131020	0	2	0	2	0	0
Zm00001eb131030	296	253	183	345	214	168
Zm00001eb131040	0	0	0	0	0	0
Zm00001eb131050	255	271	299	284	216	273
Zm00001eb131060	939	1130	936	479	288	350
Zm00001eb131070	3546	4151	3145	5208	3995	3348
Zm00001eb131080	264	329	221	219	133	156
Zm00001eb131090	6	0	2	7	0	3
Zm00001eb131100	109	123	121	88	123	67
Zm00001eb131110	0	0	0	0	0	0
Zm00001eb131130	6	0	0	4	3	0
Zm00001eb131140	0	10	1	10	8	0
Zm00001eb131150	324	300	58	468	282	71
Zm00001eb131160	766	830	706	800	646	780
Zm00001eb131170	1407	1352	1294	1691	1155	1161
Zm00001eb131180	0	0	0	0	0	0
Zm00001eb131190	10	0	6	31	19	0
Zm00001eb131200	77	69	77	148	100	100
Zm00001eb131210	0	0	0	0	6	5
Zm00001eb131220	9	31	45	37	15	32
Zm00001eb131230	1249	1418	1296	1517	1176	1289
Zm00001eb131240	0	6	2	7	6	16
Zm00001eb131260	0	0	0	0	0	0
Zm00001eb131270	0	0	0	0	0	0
Zm00001eb131280	975	1010	897	894	746	762
Zm00001eb131290	0	0	0	0	0	0
Zm00001eb131300	0	0	0	0	0	0
Zm00001eb131310	368	482	459	430	385	447
Zm00001eb131320	711	896	773	872	630	633
Zm00001eb131330	0	11	7	0	3	6
Zm00001eb131340	0	0	0	0	0	0
Zm00001eb131350	0	0	0	0	0	0
Zm00001eb131360	5329	6175	6020	7221	5187	5319
Zm00001eb131370	605	676	536	733	483	516
Zm00001eb131380	0	0	0	0	0	0
Zm00001eb131390	0	0	0	0	0	0
Zm00001eb131400	0	0	0	0	0	0
Zm00001eb131410	0	0	0	3	0	0
Zm00001eb131420	812	850	717	1034	833	781
Zm00001eb131430	80	132	95	367	322	190
Zm00001eb131440	67	79	43	128	106	34
Zm00001eb131460	0	0	0	0	0	0
Zm00001eb131470	39	78	54	79	52	69
Zm00001eb131480	0	0	0	0	0	0
Zm00001eb131490	286	465	414	480	589	628
Zm00001eb131500	444	577	584	901	879	1081
Zm00001eb131510	691	774	601	768	728	627
Zm00001eb131520	1249	1538	1312	1783	1410	1275
Zm00001eb131530	505	594	591	684	559	623
Zm00001eb131540	207	244	174	282	154	393
Zm00001eb131550	950	848	729	936	637	804
Zm00001eb131560	0	0	0	0	0	0
Zm00001eb131570	0	0	0	0	0	0
Zm00001eb131590	161	234	168	198	117	232
Zm00001eb131600	316	297	204	446	290	280
Zm00001eb131610	0	0	0	0	0	0
Zm00001eb131620	15	10	0	0	0	0
Zm00001eb131630	7	0	11	57	14	3
Zm00001eb131640	0	0	0	13	0	0
Zm00001eb131660	0	0	0	0	0	0
Zm00001eb131670	0	0	0	0	0	0
Zm00001eb131680	0	0	0	0	0	0
Zm00001eb131690	31	70	63	117	80	110
Zm00001eb131700	0	0	0	0	0	0
Zm00001eb131710	0	9	0	33	7	11
Zm00001eb131720	0	0	0	0	0	0
Zm00001eb131730	0	0	0	0	0	0
Zm00001eb131740	0	0	0	0	0	0
Zm00001eb131750	232	290	151	261	199	165
Zm00001eb131760	769	630	529	911	449	428
Zm00001eb131770	1653	2135	2152	1915	1634	1604
Zm00001eb131780	0	0	0	0	5	0
Zm00001eb131790	767	831	835	1182	863	1002
Zm00001eb131800	0	0	0	0	0	0
Zm00001eb131810	0	0	0	0	0	0
Zm00001eb131820	89	58	110	105	85	88
Zm00001eb131830	0	0	0	0	0	0
Zm00001eb131840	0	0	0	0	0	0
Zm00001eb131850	0	0	0	0	0	0
Zm00001eb131860	930	842	458	1362	798	341
Zm00001eb131870	0	13	0	1	0	8
Zm00001eb131880	1153	1405	1092	1810	1468	1179
Zm00001eb131890	0	0	0	0	0	0
Zm00001eb131900	4381	4719	3166	5348	3317	2437
Zm00001eb131920	0	0	0	0	0	0
Zm00001eb131930	224	191	216	262	165	123
Zm00001eb131960	5	18	0	24	8	20
Zm00001eb131980	0	0	0	0	0	0
Zm00001eb131990	1101	1318	1210	1903	1104	882
Zm00001eb132000	0	0	0	0	0	0
Zm00001eb132010	16	6	9	20	5	5
Zm00001eb132020	56	8	33	35	54	48
Zm00001eb132030	0	0	0	0	0	0
Zm00001eb132040	0	0	0	0	0	0
Zm00001eb132050	0	0	0	0	0	0
Zm00001eb132060	0	0	0	0	0	0
Zm00001eb132080	378	388	295	453	408	489
Zm00001eb132130	0	4	9	37	55	34
Zm00001eb132140	5	0	6	0	0	10
Zm00001eb132150	331	412	323	597	440	366
Zm00001eb132160	7	28	6	46	46	36
Zm00001eb132190	0	0	0	0	4	7
Zm00001eb132210	0	7	6	10	5	9
Zm00001eb132220	0	0	0	0	0	0
Zm00001eb132230	0	0	0	0	0	0
Zm00001eb132240	0	0	0	0	0	0
Zm00001eb132260	657	739	599	946	789	657
Zm00001eb132270	0	0	0	0	0	0
Zm00001eb132280	0	0	0	0	0	0
Zm00001eb132290	24	46	20	211	163	83
Zm00001eb132300	888	1053	844	1015	738	697
Zm00001eb132310	280	418	373	337	263	278
Zm00001eb132320	293	333	227	329	263	142
Zm00001eb132330	0	0	0	0	0	0
Zm00001eb132340	0	0	0	0	0	0
Zm00001eb132350	0	0	0	0	0	0
Zm00001eb132370	0	0	0	0	0	0
Zm00001eb132380	247	227	196	318	243	223
Zm00001eb132390	0	0	0	0	0	0
Zm00001eb132400	138	79	99	178	106	94
Zm00001eb132410	0	0	0	0	0	0
Zm00001eb132420	185	261	230	221	177	205
Zm00001eb132430	0	0	0	0	0	0
Zm00001eb132450	1122	1203	935	985	726	549
Zm00001eb132480	0	7	0	60	58	46
Zm00001eb132500	0	0	0	0	0	0
Zm00001eb132520	0	0	0	0	0	0
Zm00001eb132530	0	0	0	0	0	0
Zm00001eb132550	0	0	0	0	0	0
Zm00001eb132560	0	0	0	0	0	0
Zm00001eb132570	0	0	0	0	0	0
Zm00001eb132580	0	0	0	0	0	0
Zm00001eb132590	0	0	0	0	0	0
Zm00001eb132600	0	0	0	0	0	0
Zm00001eb132610	8	8	25	15	20	25
Zm00001eb132620	0	0	0	0	0	0
Zm00001eb132630	0	0	0	0	0	0
Zm00001eb132640	13	9	18	17	46	19
Zm00001eb132650	0	0	0	0	0	0
Zm00001eb132660	1724	1691	1813	2644	1761	1802
Zm00001eb132680	320	564	420	538	405	423
Zm00001eb132690	0	0	0	0	0	0
Zm00001eb132710	0	0	0	0	0	0
Zm00001eb132720	0	0	0	2	0	0
Zm00001eb132730	0	6	9	0	0	0
Zm00001eb132750	0	0	0	0	0	0
Zm00001eb132780	0	0	0	0	0	0
Zm00001eb132790	0	0	0	0	0	0
Zm00001eb132800	0	0	0	0	0	0
Zm00001eb132810	0	0	0	0	0	0
Zm00001eb132830	111	111	67	83	68	74
Zm00001eb132840	0	0	0	0	0	0
Zm00001eb132850	0	0	0	0	0	0
Zm00001eb132860	0	0	0	0	0	0
Zm00001eb132870	0	0	0	0	0	0
Zm00001eb132880	2399	2176	1931	2713	1703	1440
Zm00001eb132890	2705	2943	3020	3556	2453	2279
Zm00001eb132900	0	0	0	0	0	0
Zm00001eb132910	0	0	0	0	0	0
Zm00001eb132920	0	0	0	0	0	0
Zm00001eb132930	0	7	4	0	0	5
Zm00001eb132940	131	127	128	113	84	48
Zm00001eb132950	0	0	0	0	0	0
Zm00001eb132960	359	440	359	494	229	309
Zm00001eb132970	45	6	19	23	13	28
Zm00001eb132980	0	0	0	3	0	0
Zm00001eb132990	0	0	0	0	0	0
Zm00001eb133000	621	723	708	809	580	685
Zm00001eb133020	0	0	0	0	0	0
Zm00001eb133030	0	0	0	0	0	0
Zm00001eb133040	0	0	0	0	0	0
Zm00001eb133050	129	138	49	120	77	25
Zm00001eb133060	528	607	758	1165	834	955
Zm00001eb133070	50	64	27	28	43	39
Zm00001eb133080	0	0	0	0	0	0
Zm00001eb133100	8	3	0	2	0	0
Zm00001eb133110	440	449	348	500	380	391
Zm00001eb133130	0	0	5	4	0	4
Zm00001eb133140	4943	6015	5891	7017	5829	5920
Zm00001eb133150	1421	1612	1161	1585	1173	1035
Zm00001eb133160	7	0	10	0	0	0
Zm00001eb133180	0	0	0	0	0	0
Zm00001eb133190	0	0	0	0	0	0
Zm00001eb133200	2994	3520	2993	6608	5714	5344
Zm00001eb133210	347	436	461	426	305	349
Zm00001eb133230	96	124	90	102	48	87
Zm00001eb133240	20	38	34	40	13	28
Zm00001eb133260	0	0	0	0	0	0
Zm00001eb133270	0	0	0	0	0	0
Zm00001eb133280	410	511	565	618	474	539
Zm00001eb133290	0	0	0	0	0	0
Zm00001eb133300	0	0	0	0	0	0
Zm00001eb133310	0	0	0	0	0	0
Zm00001eb133320	0	0	0	0	0	0
Zm00001eb133330	635	658	523	752	532	449
Zm00001eb133350	1132	1414	1251	1604	1188	1218
Zm00001eb133360	0	0	0	0	0	0
Zm00001eb133370	0	0	0	0	0	0
Zm00001eb133390	0	0	0	0	0	0
Zm00001eb133400	0	0	0	0	0	0
Zm00001eb133410	0	0	0	0	0	0
Zm00001eb133420	8004	8579	8651	10963	7321	6517
Zm00001eb133430	886	846	810	1092	735	664
Zm00001eb133440	0	0	0	0	0	0
Zm00001eb133450	2679	2418	2125	2372	1714	1534
Zm00001eb133460	0	0	0	0	0	0
Zm00001eb133480	2900	2830	2359	4272	2631	1752
Zm00001eb133490	0	0	0	0	0	0
Zm00001eb133500	527	566	494	463	377	323
Zm00001eb133510	0	0	0	0	0	0
Zm00001eb133520	0	0	0	0	0	0
Zm00001eb133530	67	90	74	146	155	99
Zm00001eb133560	0	0	0	0	0	0
Zm00001eb133570	123	231	148	161	142	144
Zm00001eb133580	213	211	241	244	206	246
Zm00001eb133590	1023	1295	1093	1350	1001	764
Zm00001eb133600	0	0	0	0	0	0
Zm00001eb133610	0	0	0	0	0	0
Zm00001eb133620	0	0	0	0	0	0
Zm00001eb133630	0	0	0	0	0	0
Zm00001eb133640	800	682	658	681	601	406
Zm00001eb133680	0	0	0	0	0	0
Zm00001eb133690	21	10	6	10	9	0
Zm00001eb133700	0	0	0	0	0	0
Zm00001eb133720	0	0	0	0	0	0
Zm00001eb133730	0	0	0	0	0	0
Zm00001eb133740	0	0	0	0	0	0
Zm00001eb133750	56	51	32	83	29	43
Zm00001eb133760	0	3	0	2	0	0
Zm00001eb133780	0	0	0	0	0	0
Zm00001eb133800	22	21	21	39	47	33
Zm00001eb133810	0	0	0	0	0	0
Zm00001eb133820	4	6	0	1	1	0
Zm00001eb133830	216	264	131	189	132	80
Zm00001eb133840	24	54	97	72	49	75
Zm00001eb133860	35	106	69	169	89	69
Zm00001eb133870	0	0	0	0	0	0
Zm00001eb133880	1081	1407	1194	1710	1211	1500
Zm00001eb133890	173	198	205	230	181	175
Zm00001eb133900	4642	5515	4558	6023	4543	4499
Zm00001eb133920	4	12	0	1	0	0
Zm00001eb133930	472	666	551	943	644	560
Zm00001eb133940	0	9	1	2	0	5
Zm00001eb133950	0	0	0	0	0	0
Zm00001eb133960	0	0	0	0	0	0
Zm00001eb133980	0	12	7	11	1	1
Zm00001eb133990	10	2	2	0	10	0
Zm00001eb134000	422	390	357	1230	672	336
Zm00001eb134010	305	456	297	149	260	179
Zm00001eb134020	0	11	1	13	7	7
Zm00001eb134030	0	0	0	0	0	0
Zm00001eb134040	0	0	0	0	0	0
Zm00001eb134050	0	0	0	0	0	0
Zm00001eb134070	0	0	0	0	0	0
Zm00001eb134080	0	0	0	0	0	0
Zm00001eb134090	178	265	207	402	246	303
Zm00001eb134100	0	0	0	0	0	0
Zm00001eb134110	1541	1604	1325	2056	1475	1292
Zm00001eb134120	0	8	14	8	5	4
Zm00001eb134130	115	153	136	178	174	169
Zm00001eb134140	227	269	231	362	247	290
Zm00001eb134170	0	0	0	0	0	0
Zm00001eb134200	723	797	712	1219	890	985
Zm00001eb134210	3	0	0	0	0	2
Zm00001eb134240	0	0	0	0	0	0
Zm00001eb134260	0	0	0	0	0	0
Zm00001eb134270	0	0	0	0	0	0
Zm00001eb134280	0	0	0	0	0	0
Zm00001eb134290	170	282	158	714	474	288
Zm00001eb134310	13	51	21	69	49	42
Zm00001eb134320	0	0	0	0	0	0
Zm00001eb134330	5766	6397	5102	7375	4831	4063
Zm00001eb134340	957	1345	793	1144	835	577
Zm00001eb134350	0	0	0	0	0	0
Zm00001eb134390	574	617	661	770	685	642
Zm00001eb134400	54	131	170	170	163	221
Zm00001eb134410	0	0	0	0	0	0
Zm00001eb134430	671	827	662	815	506	438
Zm00001eb134440	0	0	0	0	0	0
Zm00001eb134450	0	0	0	0	0	0
Zm00001eb134460	0	0	1	4	0	12
Zm00001eb134470	480	573	659	781	609	653
Zm00001eb134480	77	39	54	54	55	37
Zm00001eb134490	0	0	0	0	1	5
Zm00001eb134520	620	611	527	1545	933	681
Zm00001eb134530	988	926	1142	1030	745	659
Zm00001eb134540	0	3	4	12	2	0
Zm00001eb134550	0	0	0	0	0	0
Zm00001eb134560	914	794	896	2038	1569	1215
Zm00001eb134600	1323	1374	1077	1829	1396	1109
Zm00001eb134610	1	0	6	0	18	9
Zm00001eb134620	31	17	18	55	18	12
Zm00001eb134630	24	0	11	28	42	23
Zm00001eb134640	0	0	0	0	0	0
Zm00001eb134650	34	21	17	58	51	65
Zm00001eb134670	130	189	231	224	202	131
Zm00001eb134680	219	178	246	264	216	218
Zm00001eb134690	1737	1841	1865	1998	1270	1547
Zm00001eb134700	588	647	523	465	446	277
Zm00001eb134710	34	63	79	61	51	90
Zm00001eb134730	0	0	0	0	0	0
Zm00001eb134750	0	0	0	0	0	0
Zm00001eb134770	0	4	0	1	0	0
Zm00001eb134780	618	691	575	957	714	504
Zm00001eb134790	24	26	41	36	18	20
Zm00001eb134800	34	71	19	82	54	32
Zm00001eb134810	0	0	6	0	0	0
Zm00001eb134820	1205	1088	959	3729	2389	1579
Zm00001eb134830	6	19	0	2	3	0
Zm00001eb134840	0	0	0	3	0	0
Zm00001eb134850	202	167	241	323	242	275
Zm00001eb134860	20	13	20	25	13	23
Zm00001eb134870	0	0	6	4	0	3
Zm00001eb134890	3	27	13	61	43	63
Zm00001eb134900	0	0	0	0	0	0
Zm00001eb134910	29	21	10	17	8	31
Zm00001eb134920	0	0	0	0	0	0
Zm00001eb134930	0	0	0	0	0	0
Zm00001eb134940	0	0	0	0	0	0
Zm00001eb134950	0	0	0	0	0	0
Zm00001eb134960	0	0	0	0	6	8
Zm00001eb134970	5791	5781	3824	8796	6554	3292
Zm00001eb134980	0	0	0	0	0	0
Zm00001eb134990	3	17	2	27	34	5
Zm00001eb135000	285	360	372	268	214	311
Zm00001eb135010	0	0	0	7	2	0
Zm00001eb135020	0	0	0	0	0	0
Zm00001eb135030	0	0	0	0	0	0
Zm00001eb135040	0	1	0	0	0	0
Zm00001eb135050	1028	1151	975	1520	905	787
Zm00001eb135060	6	5	14	0	6	2
Zm00001eb135070	2	0	6	2	0	0
Zm00001eb135080	0	1	0	5	9	0
Zm00001eb135090	0	10	0	3	0	8
Zm00001eb135100	0	0	0	0	0	0
Zm00001eb135110	329	430	515	632	376	439
Zm00001eb135120	1460	1307	1593	2440	1744	2315
Zm00001eb135130	44	39	14	62	43	5
Zm00001eb135160	40	86	29	231	212	148
Zm00001eb135170	113	75	70	338	218	183
Zm00001eb135180	40	70	59	81	74	55
Zm00001eb135190	124	207	125	200	206	149
Zm00001eb135200	9	7	10	19	9	13
Zm00001eb135220	1306	1535	1358	2025	1451	1503
Zm00001eb135230	7	3	17	17	31	20
Zm00001eb135240	67	137	60	74	77	58
Zm00001eb135250	1060	979	690	1153	1093	839
Zm00001eb135270	0	0	0	0	8	13
Zm00001eb135280	0	0	0	0	0	0
Zm00001eb135290	243	219	237	241	171	194
Zm00001eb135300	0	0	0	1	0	0
Zm00001eb135310	0	0	0	0	0	0
Zm00001eb135320	8	0	0	2	0	0
Zm00001eb135330	81	77	90	85	49	28
Zm00001eb135340	32	59	62	86	59	3
Zm00001eb135350	0	0	0	0	0	0
Zm00001eb135370	238	273	225	104	132	114
Zm00001eb135380	868	756	687	1243	791	703
Zm00001eb135400	89	74	83	77	73	95
Zm00001eb135410	0	0	0	0	0	0
Zm00001eb135420	0	0	0	0	0	0
Zm00001eb135430	0	0	3	33	22	18
Zm00001eb135440	0	0	0	7	0	0
Zm00001eb135450	0	0	0	0	0	0
Zm00001eb135460	0	0	0	4	0	4
Zm00001eb135470	23	22	42	71	50	30
Zm00001eb135490	0	0	0	0	0	0
Zm00001eb135500	1025	969	771	1167	635	534
Zm00001eb135510	0	0	4	13	8	3
Zm00001eb135520	154	260	199	408	296	260
Zm00001eb135530	4	6	1	14	1	12
Zm00001eb135540	505	538	336	401	357	219
Zm00001eb135550	196	167	224	111	87	89
Zm00001eb135560	0	0	0	0	0	0
Zm00001eb135570	16	35	46	78	49	31
Zm00001eb135590	775	774	600	820	606	473
Zm00001eb135600	0	0	0	0	0	0
Zm00001eb135610	0	0	0	0	0	0
Zm00001eb135620	0	0	0	0	0	0
Zm00001eb135650	50	107	75	29	23	33
Zm00001eb135660	0	0	0	0	0	0
Zm00001eb135670	0	2	12	3	0	12
Zm00001eb135680	0	0	0	0	0	0
Zm00001eb135690	0	0	0	0	0	0
Zm00001eb135700	90	79	72	114	42	46
Zm00001eb135710	1	10	0	1	4	2
Zm00001eb135720	28	44	82	63	67	60
Zm00001eb135740	133	210	138	121	167	159
Zm00001eb135750	677	626	483	861	610	451
Zm00001eb135760	0	0	0	0	0	0
Zm00001eb135770	17	19	4	10	10	34
Zm00001eb135780	9	10	10	19	15	7
Zm00001eb135790	114	66	91	115	74	84
Zm00001eb135800	905	1141	947	1497	1019	827
Zm00001eb135810	3615	4139	4076	3991	3629	3003
Zm00001eb135820	0	0	0	0	0	0
Zm00001eb135830	0	0	0	0	0	0
Zm00001eb135840	57	97	91	128	85	59
Zm00001eb135850	16	24	1	11	0	8
Zm00001eb135860	32	54	71	101	45	23
Zm00001eb135870	0	0	0	0	0	0
Zm00001eb135880	0	0	0	0	0	0
Zm00001eb135900	221	228	218	251	214	180
Zm00001eb135910	1757	1592	1133	4262	2937	2046
Zm00001eb135920	1238	1310	1180	1816	1362	1349
Zm00001eb135930	427	516	549	548	407	699
Zm00001eb135940	242	211	148	46	13	34
Zm00001eb135950	0	0	0	0	0	0
Zm00001eb135960	669	972	894	627	694	517
Zm00001eb135970	0	0	0	0	8	0
Zm00001eb135980	0	0	0	0	0	0
Zm00001eb135990	19	88	55	33	45	37
Zm00001eb136000	8	16	0	7	2	14
Zm00001eb136010	283	417	389	354	327	274
Zm00001eb136020	0	0	0	0	0	0
Zm00001eb136030	0	0	0	0	0	0
Zm00001eb136040	347	421	488	492	323	344
Zm00001eb136060	24	29	28	88	59	20
Zm00001eb136070	0	0	0	0	0	0
Zm00001eb136080	24	24	3	11	37	29
Zm00001eb136100	0	0	0	0	0	4
Zm00001eb136110	189	235	168	170	87	186
Zm00001eb136120	0	0	0	0	0	0
Zm00001eb136130	497	556	469	471	316	179
Zm00001eb136140	0	0	0	0	0	0
Zm00001eb136150	0	0	0	0	0	0
Zm00001eb136160	684	694	569	998	647	639
Zm00001eb136170	481	573	663	671	455	601
Zm00001eb136180	0	0	0	0	0	10
Zm00001eb136190	945	1026	1100	1116	849	1186
Zm00001eb136200	314	305	239	526	260	277
Zm00001eb136210	0	0	0	0	0	0
Zm00001eb136220	0	4	0	1	2	0
Zm00001eb136230	109	244	172	115	93	39
Zm00001eb136250	0	0	0	0	0	0
Zm00001eb136260	0	0	0	0	0	0
Zm00001eb136270	0	14	0	0	0	0
Zm00001eb136280	98	96	91	78	60	71
Zm00001eb136290	0	0	0	0	0	0
Zm00001eb136300	241	398	435	349	219	316
Zm00001eb136320	0	0	0	0	0	0
Zm00001eb136330	0	0	5	38	12	16
Zm00001eb136340	0	0	0	0	0	0
Zm00001eb136350	168	175	221	278	256	240
Zm00001eb136360	31	53	20	35	20	36
Zm00001eb136370	0	0	0	0	0	0
Zm00001eb136380	0	0	0	0	0	0
Zm00001eb136390	0	2	0	2	1	0
Zm00001eb136420	0	0	0	0	0	0
Zm00001eb136430	264	131	59	133	78	82
Zm00001eb136440	0	0	0	0	0	0
Zm00001eb136450	2766	2921	2734	5183	3811	3307
Zm00001eb136460	0	0	0	0	0	0
Zm00001eb136470	0	0	0	0	0	0
Zm00001eb136480	0	0	0	0	0	0
Zm00001eb136490	11516	14961	15845	21181	19935	21493
Zm00001eb136500	0	0	0	3	8	0
Zm00001eb136510	0	0	0	0	0	0
Zm00001eb136520	0	0	0	0	0	0
Zm00001eb136530	18	43	13	23	21	30
Zm00001eb136540	1023	1143	1135	1093	763	930
Zm00001eb136550	0	0	0	0	0	0
Zm00001eb136560	0	0	0	0	0	0
Zm00001eb136570	0	0	0	0	0	0
Zm00001eb136580	0	0	0	0	0	0
Zm00001eb136600	0	0	0	0	0	0
Zm00001eb136610	5	0	0	2	0	0
Zm00001eb136620	349	555	540	327	413	451
Zm00001eb136630	1600	1983	1500	2137	1715	1698
Zm00001eb136640	17	12	6	22	17	45
Zm00001eb136650	0	0	0	0	0	9
Zm00001eb136660	11	16	29	18	58	14
Zm00001eb136670	0	1	3	18	6	6
Zm00001eb136680	40	30	13	73	44	54
Zm00001eb136690	43	63	50	113	47	53
Zm00001eb136700	63	41	32	43	66	9
Zm00001eb136710	440	620	508	508	463	421
Zm00001eb136720	25	0	9	23	12	8
Zm00001eb136730	0	0	0	0	0	0
Zm00001eb136740	0	0	0	0	0	0
Zm00001eb136750	2892	3861	2074	1035	536	315
Zm00001eb136760	217	181	188	392	266	173
Zm00001eb136770	1506	1498	1567	2362	1755	1553
Zm00001eb136780	0	1	0	0	0	0
Zm00001eb136790	15	45	17	19	24	33
Zm00001eb136810	0	0	0	0	0	0
Zm00001eb136820	0	0	0	0	0	0
Zm00001eb136830	0	0	0	0	0	0
Zm00001eb136840	297	379	428	585	364	372
Zm00001eb136860	1059	1271	940	2001	1368	1219
Zm00001eb136870	0	7	0	0	0	0
Zm00001eb136880	11677	12037	9645	9763	6962	5876
Zm00001eb136890	500	488	523	756	360	383
Zm00001eb136900	164	162	157	246	201	165
Zm00001eb136910	10	0	3	33	11	30
Zm00001eb136920	323	501	386	552	525	375
Zm00001eb136930	0	0	0	0	0	0
Zm00001eb136940	429	422	328	448	309	320
Zm00001eb136950	0	0	0	0	0	0
Zm00001eb136960	570	870	633	706	599	584
Zm00001eb136970	566	456	463	428	308	270
Zm00001eb136980	526	536	415	1499	1144	731
Zm00001eb137000	0	11	25	6	22	20
Zm00001eb137010	484	640	545	670	501	649
Zm00001eb137020	1031	1297	1316	2036	1687	1635
Zm00001eb137030	89	93	58	150	126	133
Zm00001eb137040	78	122	56	175	66	67
Zm00001eb137050	0	0	0	0	0	0
Zm00001eb137060	1606	1843	1548	2401	1493	1329
Zm00001eb137070	0	0	0	0	0	5
